id,failure
38930,0.48
38931,0.577
38932,0.554
38933,0.626
38934,0.368
38935,0.572
38936,0.55
38937,0.539
38938,0.408
38939,0.528
38940,0.542
38941,0.526
38942,0.476
38943,0.473
38944,0.489
38945,0.479
38946,0.47
38947,0.413
38948,0.5
38949,0.47
38950,0.469
38951,0.467
38952,0.493
38953,0.438
38954,0.527
38955,0.404
38956,0.409
38957,0.537
38958,0.541
38959,0.536
38960,0.461
38961,0.623
38962,0.471
38963,0.465
38964,0.482
38965,0.459
38966,0.606
38967,0.512
38968,0.554
38969,0.682
38970,0.496
38971,0.572
38972,0.431
38973,0.409
38974,0.468
38975,0.454
38976,0.509
38977,0.471
38978,0.522
38979,0.469
38980,0.481
38981,0.608
38982,0.395
38983,0.537
38984,0.61
38985,0.56
38986,0.548
38987,0.501
38988,0.58
38989,0.515
38990,0.539
38991,0.431
38992,0.575
38993,0.496
38994,0.546
38995,0.419
38996,0.466
38997,0.452
38998,0.614
38999,0.467
39000,0.537
39001,0.475
39002,0.579
39003,0.41
39004,0.424
39005,0.633
39006,0.554
39007,0.564
39008,0.469
39009,0.454
39010,0.453
39011,0.442
39012,0.573
39013,0.43
39014,0.684
39015,0.4
39016,0.555
39017,0.619
39018,0.557
39019,0.486
39020,0.581
39021,0.488
39022,0.466
39023,0.517
39024,0.571
39025,0.434
39026,0.419
39027,0.586
39028,0.524
39029,0.467
39030,0.49
39031,0.568
39032,0.569
39033,0.408
39034,0.332
39035,0.473
39036,0.433
39037,0.452
39038,0.432
39039,0.455
39040,0.541
39041,0.514
39042,0.513
39043,0.523
39044,0.407
39045,0.409
39046,0.5
39047,0.642
39048,0.401
39049,0.445
39050,0.509
39051,0.455
39052,0.423
39053,0.503
39054,0.644
39055,0.61
39056,0.577
39057,0.709
39058,0.539
39059,0.484
39060,0.476
39061,0.369
39062,0.424
39063,0.459
39064,0.485
39065,0.536
39066,0.56
39067,0.456
39068,0.483
39069,0.429
39070,0.633
39071,0.467
39072,0.62
39073,0.556
39074,0.539
39075,0.443
39076,0.522
39077,0.474
39078,0.531
39079,0.551
39080,0.525
39081,0.499
39082,0.577
39083,0.501
39084,0.487
39085,0.64
39086,0.63
39087,0.682
39088,0.617
39089,0.503
39090,0.736
39091,0.495
39092,0.711
39093,0.582
39094,0.464
39095,0.407
39096,0.422
39097,0.418
39098,0.595
39099,0.444
39100,0.472
39101,0.629
39102,0.536
39103,0.47
39104,0.532
39105,0.497
39106,0.541
39107,0.779
39108,0.46
39109,0.488
39110,0.444
39111,0.565
39112,0.567
39113,0.413
39114,0.694
39115,0.414
39116,0.577
39117,0.547
39118,0.527
39119,0.458
39120,0.423
39121,0.415
39122,0.489
39123,0.491
39124,0.428
39125,0.575
39126,0.555
39127,0.429
39128,0.592
39129,0.512
39130,0.421
39131,0.535
39132,0.493
39133,0.51
39134,0.407
39135,0.497
39136,0.454
39137,0.617
39138,0.42
39139,0.428
39140,0.509
39141,0.442
39142,0.45
39143,0.531
39144,0.469
39145,0.432
39146,0.399
39147,0.493
39148,0.6
39149,0.555
39150,0.363
39151,0.494
39152,0.585
39153,0.468
39154,0.487
39155,0.403
39156,0.41
39157,0.507
39158,0.529
39159,0.468
39160,0.432
39161,0.53
39162,0.509
39163,0.6
39164,0.487
39165,0.451
39166,0.41
39167,0.504
39168,0.567
39169,0.53
39170,0.403
39171,0.641
39172,0.518
39173,0.473
39174,0.474
39175,0.56
39176,0.455
39177,0.431
39178,0.593
39179,0.506
39180,0.426
39181,0.495
39182,0.597
39183,0.424
39184,0.563
39185,0.442
39186,0.439
39187,0.524
39188,0.541
39189,0.421
39190,0.434
39191,0.462
39192,0.602
39193,0.565
39194,0.386
39195,0.374
39196,0.654
39197,0.598
39198,0.452
39199,0.496
39200,0.437
39201,0.707
39202,0.655
39203,0.588
39204,0.562
39205,0.515
39206,0.403
39207,0.781
39208,0.578
39209,0.453
39210,0.523
39211,0.515
39212,0.562
39213,0.398
39214,0.491
39215,0.543
39216,0.562
39217,0.433
39218,0.394
39219,0.493
39220,0.441
39221,0.572
39222,0.487
39223,0.483
39224,0.396
39225,0.634
39226,0.382
39227,0.5
39228,0.437
39229,0.552
39230,0.616
39231,0.506
39232,0.457
39233,0.509
39234,0.606
39235,0.491
39236,0.395
39237,0.515
39238,0.488
39239,0.508
39240,0.578
39241,0.437
39242,0.624
39243,0.506
39244,0.549
39245,0.536
39246,0.445
39247,0.491
39248,0.401
39249,0.574
39250,0.404
39251,0.57
39252,0.446
39253,0.498
39254,0.508
39255,0.575
39256,0.47
39257,0.471
39258,0.492
39259,0.399
39260,0.569
39261,0.515
39262,0.484
39263,0.537
39264,0.461
39265,0.455
39266,0.391
39267,0.643
39268,0.474
39269,0.522
39270,0.479
39271,0.437
39272,0.616
39273,0.533
39274,0.657
39275,0.421
39276,0.561
39277,0.494
39278,0.435
39279,0.394
39280,0.469
39281,0.478
39282,0.458
39283,0.413
39284,0.549
39285,0.507
39286,0.492
39287,0.452
39288,0.602
39289,0.491
39290,0.526
39291,0.623
39292,0.412
39293,0.559
39294,0.596
39295,0.475
39296,0.542
39297,0.545
39298,0.648
39299,0.439
39300,0.502
39301,0.571
39302,0.475
39303,0.464
39304,0.542
39305,0.467
39306,0.534
39307,0.404
39308,0.549
39309,0.395
39310,0.53
39311,0.436
39312,0.451
39313,0.62
39314,0.604
39315,0.42
39316,0.474
39317,0.534
39318,0.507
39319,0.462
39320,0.501
39321,0.626
39322,0.54
39323,0.527
39324,0.5
39325,0.407
39326,0.421
39327,0.436
39328,0.372
39329,0.56
39330,0.512
39331,0.493
39332,0.476
39333,0.626
39334,0.489
39335,0.478
39336,0.502
39337,0.539
39338,0.51
39339,0.456
39340,0.489
39341,0.621
39342,0.535
39343,0.632
39344,0.446
39345,0.46
39346,0.495
39347,0.436
39348,0.487
39349,0.493
39350,0.507
39351,0.705
39352,0.483
39353,0.419
39354,0.48
39355,0.524
39356,0.438
39357,0.51
39358,0.48
39359,0.415
39360,0.399
39361,0.423
39362,0.405
39363,0.584
39364,0.474
39365,0.506
39366,0.61
39367,0.372
39368,0.443
39369,0.512
39370,0.441
39371,0.415
39372,0.535
39373,0.527
39374,0.555
39375,0.447
39376,0.533
39377,0.606
39378,0.452
39379,0.602
39380,0.487
39381,0.408
39382,0.484
39383,0.473
39384,0.475
39385,0.501
39386,0.686
39387,0.525
39388,0.478
39389,0.429
39390,0.419
39391,0.466
39392,0.761
39393,0.48
39394,0.536
39395,0.631
39396,0.614
39397,0.549
39398,0.434
39399,0.402
39400,0.413
39401,0.492
39402,0.426
39403,0.379
39404,0.515
39405,0.67
39406,0.433
39407,0.535
39408,0.622
39409,0.59
39410,0.512
39411,0.488
39412,0.473
39413,0.627
39414,0.45
39415,0.456
39416,0.663
39417,0.519
39418,0.384
39419,0.477
39420,0.443
39421,0.486
39422,0.402
39423,0.563
39424,0.441
39425,0.482
39426,0.47
39427,0.622
39428,0.452
39429,0.456
39430,0.399
39431,0.44
39432,0.523
39433,0.501
39434,0.344
39435,0.618
39436,0.555
39437,0.448
39438,0.483
39439,0.398
39440,0.405
39441,0.406
39442,0.446
39443,0.569
39444,0.631
39445,0.492
39446,0.418
39447,0.64
39448,0.521
39449,0.411
39450,0.63
39451,0.595
39452,0.458
39453,0.539
39454,0.586
39455,0.461
39456,0.459
39457,0.488
39458,0.433
39459,0.52
39460,0.499
39461,0.452
39462,0.442
39463,0.584
39464,0.442
39465,0.562
39466,0.548
39467,0.419
39468,0.633
39469,0.565
39470,0.481
39471,0.567
39472,0.507
39473,0.4
39474,0.464
39475,0.401
39476,0.57
39477,0.506
39478,0.565
39479,0.576
39480,0.529
39481,0.53
39482,0.433
39483,0.434
39484,0.44
39485,0.569
39486,0.481
39487,0.49
39488,0.498
39489,0.505
39490,0.49
39491,0.547
39492,0.545
39493,0.543
39494,0.702
39495,0.421
39496,0.43
39497,0.451
39498,0.453
39499,0.537
39500,0.441
39501,0.533
39502,0.447
39503,0.566
39504,0.387
39505,0.582
39506,0.514
39507,0.471
39508,0.477
39509,0.429
39510,0.495
39511,0.506
39512,0.548
39513,0.53
39514,0.607
39515,0.506
39516,0.444
39517,0.412
39518,0.439
39519,0.498
39520,0.571
39521,0.424
39522,0.521
39523,0.495
39524,0.581
39525,0.645
39526,0.454
39527,0.489
39528,0.519
39529,0.422
39530,0.565
39531,0.488
39532,0.425
39533,0.503
39534,0.552
39535,0.485
39536,0.554
39537,0.459
39538,0.504
39539,0.491
39540,0.431
39541,0.365
39542,0.566
39543,0.548
39544,0.57
39545,0.412
39546,0.602
39547,0.678
39548,0.455
39549,0.546
39550,0.598
39551,0.44
39552,0.397
39553,0.511
39554,0.421
39555,0.543
39556,0.502
39557,0.471
39558,0.528
39559,0.44
39560,0.594
39561,0.486
39562,0.477
39563,0.419
39564,0.536
39565,0.561
39566,0.418
39567,0.51
39568,0.505
39569,0.434
39570,0.395
39571,0.591
39572,0.557
39573,0.582
39574,0.527
39575,0.559
39576,0.589
39577,0.447
39578,0.404
39579,0.537
39580,0.399
39581,0.566
39582,0.497
39583,0.499
39584,0.477
39585,0.352
39586,0.433
39587,0.485
39588,0.635
39589,0.456
39590,0.445
39591,0.559
39592,0.433
39593,0.496
39594,0.563
39595,0.538
39596,0.561
39597,0.533
39598,0.54
39599,0.506
39600,0.501
39601,0.441
39602,0.627
39603,0.55
39604,0.589
39605,0.495
39606,0.584
39607,0.55
39608,0.502
39609,0.451
39610,0.66
39611,0.461
39612,0.48
39613,0.419
39614,0.528
39615,0.527
39616,0.437
39617,0.531
39618,0.41
39619,0.477
39620,0.453
39621,0.461
39622,0.438
39623,0.525
39624,0.62
39625,0.459
39626,0.506
39627,0.546
39628,0.452
39629,0.652
39630,0.611
39631,0.434
39632,0.39
39633,0.479
39634,0.478
39635,0.624
39636,0.501
39637,0.484
39638,0.466
39639,0.561
39640,0.442
39641,0.434
39642,0.477
39643,0.409
39644,0.425
39645,0.415
39646,0.482
39647,0.573
39648,0.55
39649,0.615
39650,0.588
39651,0.66
39652,0.375
39653,0.558
39654,0.428
39655,0.614
39656,0.49
39657,0.498
39658,0.519
39659,0.532
39660,0.401
39661,0.575
39662,0.517
39663,0.446
39664,0.52
39665,0.55
39666,0.606
39667,0.568
39668,0.574
39669,0.351
39670,0.528
39671,0.565
39672,0.59
39673,0.577
39674,0.425
39675,0.514
39676,0.519
39677,0.663
39678,0.558
39679,0.608
39680,0.399
39681,0.445
39682,0.549
39683,0.448
39684,0.66
39685,0.423
39686,0.553
39687,0.632
39688,0.626
39689,0.588
39690,0.468
39691,0.382
39692,0.593
39693,0.42
39694,0.552
39695,0.543
39696,0.43
39697,0.421
39698,0.549
39699,0.501
39700,0.577
39701,0.414
39702,0.569
39703,0.554
39704,0.529
39705,0.654
39706,0.516
39707,0.527
39708,0.494
39709,0.472
39710,0.61
39711,0.461
39712,0.594
39713,0.508
39714,0.492
39715,0.444
39716,0.429
39717,0.495
39718,0.473
39719,0.505
39720,0.518
39721,0.692
39722,0.434
39723,0.547
39724,0.441
39725,0.551
39726,0.532
39727,0.554
39728,0.443
39729,0.508
39730,0.47
39731,0.441
39732,0.474
39733,0.443
39734,0.448
39735,0.386
39736,0.549
39737,0.628
39738,0.44
39739,0.596
39740,0.611
39741,0.62
39742,0.402
39743,0.608
39744,0.512
39745,0.532
39746,0.474
39747,0.463
39748,0.507
39749,0.571
39750,0.575
39751,0.597
39752,0.586
39753,0.476
39754,0.517
39755,0.667
39756,0.484
39757,0.432
39758,0.521
39759,0.556
39760,0.552
39761,0.501
39762,0.414
39763,0.537
39764,0.493
39765,0.541
39766,0.55
39767,0.488
39768,0.401
39769,0.539
39770,0.507
39771,0.422
39772,0.386
39773,0.52
39774,0.519
39775,0.487
39776,0.393
39777,0.401
39778,0.438
39779,0.57
39780,0.455
39781,0.404
39782,0.431
39783,0.436
39784,0.515
39785,0.591
39786,0.504
39787,0.55
39788,0.716
39789,0.582
39790,0.546
39791,0.42
39792,0.405
39793,0.543
39794,0.63
39795,0.572
39796,0.496
39797,0.566
39798,0.456
39799,0.603
39800,0.478
39801,0.537
39802,0.442
39803,0.469
39804,0.585
39805,0.468
39806,0.508
39807,0.497
39808,0.473
39809,0.583
39810,0.662
39811,0.572
39812,0.652
39813,0.544
39814,0.531
39815,0.472
39816,0.512
39817,0.492
39818,0.402
39819,0.483
39820,0.469
39821,0.58
39822,0.613
39823,0.537
39824,0.493
39825,0.432
39826,0.544
39827,0.514
39828,0.561
39829,0.526
39830,0.501
39831,0.492
39832,0.619
39833,0.44
39834,0.419
39835,0.479
39836,0.667
39837,0.43
39838,0.65
39839,0.406
39840,0.42
39841,0.392
39842,0.513
39843,0.497
39844,0.465
39845,0.538
39846,0.464
39847,0.454
39848,0.586
39849,0.483
39850,0.511
39851,0.438
39852,0.633
39853,0.538
39854,0.54
39855,0.557
39856,0.57
39857,0.6
39858,0.491
39859,0.509
39860,0.433
39861,0.44
39862,0.396
39863,0.524
39864,0.632
39865,0.521
39866,0.525
39867,0.542
39868,0.426
39869,0.472
39870,0.476
39871,0.588
39872,0.431
39873,0.43
39874,0.508
39875,0.427
39876,0.541
39877,0.782
39878,0.681
39879,0.466
39880,0.512
39881,0.499
39882,0.473
39883,0.477
39884,0.539
39885,0.399
39886,0.422
39887,0.476
39888,0.394
39889,0.378
39890,0.503
39891,0.46
39892,0.427
39893,0.478
39894,0.575
39895,0.533
39896,0.424
39897,0.445
39898,0.428
39899,0.438
39900,0.461
39901,0.374
39902,0.549
39903,0.472
39904,0.493
39905,0.625
39906,0.65
39907,0.486
39908,0.432
39909,0.43
39910,0.445
39911,0.442
39912,0.499
39913,0.457
39914,0.403
39915,0.383
39916,0.512
39917,0.378
39918,0.697
39919,0.534
39920,0.453
39921,0.707
39922,0.603
39923,0.447
39924,0.648
39925,0.458
39926,0.562
39927,0.545
39928,0.496
39929,0.509
39930,0.477
39931,0.442
39932,0.529
39933,0.518
39934,0.505
39935,0.444
39936,0.499
39937,0.472
39938,0.471
39939,0.531
39940,0.476
39941,0.469
39942,0.55
39943,0.471
39944,0.601
39945,0.484
39946,0.506
39947,0.545
39948,0.508
39949,0.576
39950,0.556
39951,0.479
39952,0.519
39953,0.49
39954,0.39
39955,0.555
39956,0.61
39957,0.455
39958,0.477
39959,0.427
39960,0.539
39961,0.62
39962,0.594
39963,0.609
39964,0.45
39965,0.485
39966,0.55
39967,0.565
39968,0.384
39969,0.535
39970,0.46
39971,0.467
39972,0.41
39973,0.485
39974,0.501
39975,0.527
39976,0.53
39977,0.568
39978,0.504
39979,0.709
39980,0.499
39981,0.557
39982,0.466
39983,0.456
39984,0.511
39985,0.491
39986,0.496
39987,0.534
39988,0.485
39989,0.47
39990,0.447
39991,0.624
39992,0.437
39993,0.491
39994,0.554
39995,0.554
39996,0.454
39997,0.492
39998,0.445
39999,0.763
40000,0.471
40001,0.432
40002,0.432
40003,0.447
40004,0.612
40005,0.597
40006,0.433
40007,0.6
40008,0.653
40009,0.542
40010,0.449
40011,0.467
40012,0.522
40013,0.438
40014,0.543
40015,0.641
40016,0.622
40017,0.402
40018,0.425
40019,0.539
40020,0.676
40021,0.51
40022,0.586
40023,0.547
40024,0.527
40025,0.571
40026,0.572
40027,0.515
40028,0.428
40029,0.475
40030,0.482
40031,0.521
40032,0.472
40033,0.404
40034,0.384
40035,0.41
40036,0.596
40037,0.534
40038,0.409
40039,0.438
40040,0.487
40041,0.479
40042,0.504
40043,0.47
40044,0.49
40045,0.452
40046,0.473
40047,0.401
40048,0.469
40049,0.55
40050,0.622
40051,0.598
40052,0.447
40053,0.483
40054,0.511
40055,0.569
40056,0.438
40057,0.519
40058,0.562
40059,0.439
40060,0.476
40061,0.522
40062,0.427
40063,0.549
40064,0.424
40065,0.462
40066,0.528
40067,0.466
40068,0.515
40069,0.572
40070,0.43
40071,0.535
40072,0.464
40073,0.417
40074,0.567
40075,0.527
40076,0.487
40077,0.47
40078,0.522
40079,0.468
40080,0.375
40081,0.442
40082,0.55
40083,0.447
40084,0.496
40085,0.494
40086,0.43
40087,0.458
40088,0.548
40089,0.468
40090,0.544
40091,0.655
40092,0.425
40093,0.567
40094,0.527
40095,0.728
40096,0.367
40097,0.541
40098,0.526
40099,0.447
40100,0.434
40101,0.465
40102,0.617
40103,0.56
40104,0.5
40105,0.504
40106,0.584
40107,0.441
40108,0.454
40109,0.385
40110,0.437
40111,0.43
40112,0.662
40113,0.727
40114,0.413
40115,0.423
40116,0.441
40117,0.457
40118,0.444
40119,0.449
40120,0.407
40121,0.503
40122,0.669
40123,0.522
40124,0.452
40125,0.505
40126,0.359
40127,0.495
40128,0.471
40129,0.683
40130,0.615
40131,0.555
40132,0.72
40133,0.605
40134,0.444
40135,0.512
40136,0.521
40137,0.393
40138,0.555
40139,0.515
40140,0.533
40141,0.568
40142,0.583
40143,0.486
40144,0.475
40145,0.568
40146,0.383
40147,0.447
40148,0.413
40149,0.491
40150,0.402
40151,0.421
40152,0.551
40153,0.409
40154,0.479
40155,0.634
40156,0.449
40157,0.546
40158,0.469
40159,0.522
40160,0.453
40161,0.39
40162,0.596
40163,0.603
40164,0.538
40165,0.517
40166,0.494
40167,0.48
40168,0.398
40169,0.449
40170,0.461
40171,0.517
40172,0.461
40173,0.652
40174,0.512
40175,0.543
40176,0.549
40177,0.517
40178,0.416
40179,0.416
40180,0.495
40181,0.472
40182,0.548
40183,0.525
40184,0.671
40185,0.407
40186,0.58
40187,0.755
40188,0.496
40189,0.603
40190,0.495
40191,0.635
40192,0.581
40193,0.484
40194,0.444
40195,0.624
40196,0.42
40197,0.514
40198,0.599
40199,0.55
40200,0.567
40201,0.688
40202,0.532
40203,0.442
40204,0.454
40205,0.425
40206,0.541
40207,0.437
40208,0.531
40209,0.462
40210,0.474
40211,0.496
40212,0.501
40213,0.42
40214,0.518
40215,0.482
40216,0.562
40217,0.507
40218,0.48
40219,0.417
40220,0.604
40221,0.45
40222,0.434
40223,0.407
40224,0.687
40225,0.338
40226,0.501
40227,0.429
40228,0.431
40229,0.428
40230,0.524
40231,0.55
40232,0.537
40233,0.553
40234,0.422
40235,0.682
40236,0.475
40237,0.467
40238,0.457
40239,0.427
40240,0.43
40241,0.552
40242,0.616
40243,0.667
40244,0.506
40245,0.487
40246,0.629
40247,0.393
40248,0.434
40249,0.561
40250,0.443
40251,0.417
40252,0.426
40253,0.523
40254,0.505
40255,0.486
40256,0.544
40257,0.497
40258,0.58
40259,0.495
40260,0.462
40261,0.558
40262,0.448
40263,0.399
40264,0.459
40265,0.526
40266,0.458
40267,0.669
40268,0.408
40269,0.613
40270,0.641
40271,0.42
40272,0.461
40273,0.554
40274,0.552
40275,0.432
40276,0.57
40277,0.423
40278,0.636
40279,0.386
40280,0.488
40281,0.392
40282,0.489
40283,0.667
40284,0.442
40285,0.428
40286,0.608
40287,0.418
40288,0.623
40289,0.475
40290,0.58
40291,0.468
40292,0.501
40293,0.519
40294,0.686
40295,0.523
40296,0.383
40297,0.428
40298,0.448
40299,0.456
40300,0.51
40301,0.546
40302,0.525
40303,0.526
40304,0.438
40305,0.572
40306,0.526
40307,0.407
40308,0.515
40309,0.541
40310,0.436
40311,0.506
40312,0.452
40313,0.512
40314,0.653
40315,0.621
40316,0.53
40317,0.457
40318,0.394
40319,0.518
40320,0.512
40321,0.456
40322,0.434
40323,0.624
40324,0.467
40325,0.485
40326,0.493
40327,0.502
40328,0.439
40329,0.619
40330,0.535
40331,0.555
40332,0.57
40333,0.587
40334,0.488
40335,0.598
40336,0.54
40337,0.493
40338,0.584
40339,0.391
40340,0.438
40341,0.519
40342,0.577
40343,0.546
40344,0.514
40345,0.623
40346,0.567
40347,0.403
40348,0.47
40349,0.703
40350,0.641
40351,0.411
40352,0.434
40353,0.577
40354,0.4
40355,0.51
40356,0.515
40357,0.421
40358,0.385
40359,0.636
40360,0.461
40361,0.486
40362,0.481
40363,0.382
40364,0.391
40365,0.484
40366,0.465
40367,0.41
40368,0.407
40369,0.412
40370,0.515
40371,0.443
40372,0.542
40373,0.502
40374,0.435
40375,0.578
40376,0.43
40377,0.497
40378,0.46
40379,0.485
40380,0.471
40381,0.439
40382,0.567
40383,0.423
40384,0.517
40385,0.553
40386,0.523
40387,0.7
40388,0.464
40389,0.591
40390,0.413
40391,0.52
40392,0.695
40393,0.434
40394,0.467
40395,0.405
40396,0.459
40397,0.568
40398,0.434
40399,0.476
40400,0.474
40401,0.478
40402,0.508
40403,0.41
40404,0.389
40405,0.466
40406,0.528
40407,0.379
40408,0.515
40409,0.526
40410,0.557
40411,0.448
40412,0.526
40413,0.596
40414,0.521
40415,0.45
40416,0.546
40417,0.509
40418,0.544
40419,0.562
40420,0.564
40421,0.518
